"node1.name","node1.categoriesUMLS","node1.categoriesMedDra","node1.categoriesATC","edge1.direction","edge1.score","edge1.sourceCount","edge1.sourceCountPerType","edge1.type","node2.name","node2.categoriesUMLS","node2.categoriesMedDra","node2.categoriesATC","edge2.direction","edge2.score","edge2.sourceCount","edge2.sourceCountPerType","edge2.type","node3.name","node3.categoriesUMLS","node3.categoriesMedDra","node3.categoriesATC"
"Dendritic Cells","Cell","","","LTR","2.8701690505786455","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 1 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Injection","Biomedical or Dental Material","","","LTR","2.8701690505786455","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"PTPN22 protein, human","Amino Acid, Peptide, or Protein | Enzyme","","","LTR","2.8701690505786455","4","BIDIRECTIONAL: 2 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Iodine Administration - Consent Type","Health Care Activity","","","LTR","5.0227958385126295","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Thyroid imaging procedure; only","Diagnostic Procedure","","","LTR","8.610507151735936","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 4 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Subacute thyroiditis","Disease or Syndrome","Endocrine disorders | Infections and infestations","","LTR","4.9459758767621445","5","BIDIRECTIONAL: 3 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Ingestion","Biologic Function","","","LTR","5.740338101157291","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Recombinant Interferon Alfa","Pharmacologic Substance | Amino Acid, Peptide, or Protein","","","LTR","6.816651495124283","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Synthetic Levothyroxine","Organic Chemical | Pharmacologic Substance","","","LTR","5.687872258276467","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 2 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"CTLA4 protein, human","Immunologic Factor | Amino Acid, Peptide, or Protein","","","LTR","6.8419332961876345","5","BIDIRECTIONAL: 2 | DOWNREGULATE: 3 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Trauma","Injury or Poisoning","Injury, poisoning and procedural complications","","LTR","5.740338101157291","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"MKI67 gene","Gene or Genome","","","LTR","1.7041628737810708","4","BIDIRECTIONAL: 4 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"plan: surgery (treatment)","Health Care Activity","","","LTR","6.5946345023495265","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Pregnancy","Organism Function","Pregnancy, puerperium and perinatal conditions","","LTR","4.781110014203406","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 1 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Mus","Mammal","","","LTR","7.6687329320148185","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"anatabine","Organic Chemical | Pharmacologic Substance","","","LTR","6.5946345023495265","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 5 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Goiter","Pathologic Function | Disease or Syndrome","Endocrine disorders | Metabolism and nutrition disorders","","LTR","0.7175422626446614","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"hepatitis C virus","Virus","","","LTR","4.039213632689085","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Sjogren's Syndrome","Disease or Syndrome","Musculoskeletal and connective tissue disorders | Skin and subcutaneous tissue disorders | Immune system disorders | Eye disorders | Gastrointestinal disorders","","LTR","3.9464824445456377","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Papillary thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps) | Endocrine disorders","","LTR","0.807235045475244","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Smoking","Individual Behavior","","","LTR","2.152626787933984","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Interferon therapy","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","9.397354165848075","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Autoimmune state","Pathologic Function","","","LTR","6.9243662274670035","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"thyroid effects","Physiologic Function","","","LTR","5.740338101157291","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Alpha interferon therapy","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","1.076313393966992","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Gland","Body Part, Organ, or Organ Component","","","LTR","4.8434102728514645","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Hepatitis C","Disease or Syndrome","Hepatobiliary disorders | Infections and infestations","","LTR","7.418963815143218","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Protein-tyrosine kinase inhibitor","Pharmacologic Substance","","","LTR","4.9459758767621445","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Infection","Pathologic Function","Infections and infestations","","LTR","6.099109232479622","4","BIDIRECTIONAL: 2 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Organism Strain","Organism","","","LTR","2.8701690505786455","4","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Autoimmune thyroid disease","Disease or Syndrome","Endocrine disorders","","LTR","5.275707601879621","5","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Thyroid dysfunction","Pathologic Function","Endocrine disorders","","LTR","3.132451388616025","5","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 4","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Transfer Technique","Functional Concept","","","LTR","3.153829441457081","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Vaccination","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","3.153829441457081","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Administration of medication","Therapeutic or Preventive Procedure","","","LTR","","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Cytomegaloviral mononucleosis","Disease or Syndrome","Infections and infestations | Blood and lymphatic system disorders","","LTR","5.428037112426511","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Thyroidectomy","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","0.2734823351909319","2","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Interleukin-2","Amino Acid, Peptide, or Protein | Immunologic Factor","","","LTR","2.8109477903637288","3","BIDIRECTIONAL: 2 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"IL2RA protein, human","Amino Acid, Peptide, or Protein | Receptor","","","LTR","5.0403201758246166","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Surgical wound","Injury or Poisoning","Injury, poisoning and procedural complications | Skin and subcutaneous tissue disorders","","LTR","2.759600761274946","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"thyroid, porcine","Organic Chemical | Pharmacologic Substance","","","LTR","5.0403201758246166","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Sodium iodine","Inorganic Chemical","","","LTR","3.9422868018213513","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"CD40 Ligand, human","Amino Acid, Peptide, or Protein | Immunologic Factor","","","LTR","2.5624864211838783","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
